time,velocity,angular_velocity,measurement_x,measurement_y,ground_truth_x,ground_truth_y,ground_truth_theta
0.66,23.63848353482403,0.020593505559203015,16.73093398881339,9.432414865729168,14.14875953967698,6.945712716163805,0.4035869065836616
0.67,23.649848645775183,0.020862912944430125,9.894797149557629,3.96154451313202,14.365759100482025,7.038377548085926,0.4053504586203231
0.68,23.66119585197021,0.021130457387220723,16.829371532182197,10.133124230409805,14.582145511372431,7.131232084567774,0.40589889144884383
0.6900000000000001,23.672525173046097,0.021396115466659038,14.1795225830935,8.112858445201455,14.80008967482048,7.224896645995866,0.40503008298240817
0.7000000000000001,23.683836628649413,0.021659863950464067,16.10794319245987,6.278749899919109,15.018836593701472,7.318681136100911,0.40665592069257117
0.71,23.695130238436157,0.021921679797312764,16.257830608700743,7.783820569096774,15.236207417833532,7.412294309501715,0.4061084719706566
0.72,23.70640602207162,0.02218154015914419,16.105209493531742,4.547655459078232,15.454523869135222,7.506173077410213,0.4070832002277978
0.73,23.717663999230265,0.02243942238344427,17.330193572238812,6.5114001333869185,15.672197872261767,7.600027096216865,0.4080874449198192
0.74,23.72890418959558,0.022695304015511016,14.072257438620918,9.439983409562196,15.889540135973657,7.693997033366555,0.40848927467526513
0.75,23.74012661285992,0.022949162800700022,15.875945393556757,7.379001876196858,16.10780987982437,7.788472096019711,0.40788810133325926
0.76,23.751331288724423,0.023200976686649874,18.266813566910525,8.033876971960654,16.326554002345905,7.8829963876843205,0.4093712796332584
0.77,23.762518236898806,0.023450723825487366,18.699341395489377,4.237142295934083,16.544495538590198,7.977557715841011,0.4097208624478923
0.78,23.773687477101294,0.023698382576012304,18.690188123787475,6.953918344738614,16.762192782932733,8.072103493437442,0.4124098099303004
0.79,23.784839029058446,0.02394393150586157,16.392548653963875,7.30693017719751,16.98033205861547,8.16753926238315,0.41477366612866656
0.8,23.795972912505025,0.02418734939365235,19.263817464917775,6.942145274374315,17.196885316015045,8.262891663472764,0.4141246048319938
0.81,23.80708914718388,0.024428615231104275,15.84170180673237,11.095259505483742,17.41670286617544,8.359511104674338,0.4130775405266369
0.8200000000000001,23.8181877528458,0.024667708225140212,16.745349774799926,8.131562319078226,17.634092795457445,8.454792027638144,0.4146673088753268
0.8300000000000001,23.82926874924938,0.02490460779996555,17.250733002197254,11.723904426610595,17.85283474847301,8.551080377774777,0.41650561082168525
0.84,23.840332156160894,0.02513929359912578,14.46881497095537,7.545706862191705,18.06931839098972,8.646850098972827,0.4176990736960339
0.85,23.85137799335416,0.025371745487542115,18.08175226515066,7.323313552242254,18.287032004218712,8.743474792732984,0.41936016403141946
0.86,23.8624062806104,0.025601943553524974,20.989765013080316,7.492030414041913,18.50469817694041,8.840511532440106,0.418669393004472
0.87,23.873417037718134,0.025829868110765153,17.060611690997913,9.765230999448463,18.72370386504656,8.93796414195766,0.42023208150266916
0.88,23.884410284473013,0.026055499700302413,20.18985393036692,8.428112870891784,18.940578864961722,9.03487493952623,0.4180027967225275
0.89,23.89538604067771,0.02627881909247138,21.009456273279845,7.247694833298112,19.157425247313448,9.13119358741852,0.4176598665946544
0.9,23.906344326141802,0.0264998072888245,17.037127798922647,9.456588292237887,19.375680043311036,9.228048224045011,0.4194343671557996
0.91,23.917285160681597,0.026718445524031846,22.27647594816986,8.972144186320262,19.594774925677264,9.325741379353932,0.4204333822515967
0.92,23.928208564120055,0.026934715267757647,19.554898900918325,10.404034413045803,19.813767976723742,9.423651520684452,0.42096303617601344
0.93,23.939114556286615,0.027148598226513318,21.28268025066207,7.6027223532804005,20.031823673198634,9.521281191047782,0.42274839545720605
0.9400000000000001,23.950003157017104,0.027360076345486765,19.505266234367415,13.574279635810658,20.24879456664469,9.618890560661175,0.42403699707463693
0.9500000000000001,23.960874386153588,0.02756913181034788,22.416272235740394,9.94229950195088,20.46775547166815,9.717734637150835,0.42365366978695534
0.96,23.971728263544236,0.027775747049029947,20.25596504156661,7.176992654306998,20.688118854220917,9.817110157285267,0.4249798736596378
0.97,23.982564809043215,0.027979904733486837,19.952852740821367,6.036850381064291,20.904602940305573,9.915081957973626,0.42656575568377225
0.98,23.993384042510545,0.028181587781425783,21.47590496450945,8.035107809107567,21.123049272694185,10.014359473132258,0.4251992407653632
0.99,24.004185983811983,0.028380779358015615,18.56176983514238,11.91193051902317,21.341171715272782,10.113130381163089,0.4251990230522598
1.0,24.014970652818892,0.02857746287757023,20.726242773070496,11.191140459736992,21.558165346083033,10.211390080078505,0.42693262644985136
1.01,24.025738069408117,0.028771622005207123,23.929543180761012,12.366397192310552,21.777120364596474,10.310995713967706,0.42740003328841575
1.02,24.036488253461847,0.02896324065848089,20.727140898978465,12.193217451548056,21.995310326879178,10.410376428096733,0.42824706604092916
1.03,24.047221224867528,0.029152303008991434,26.57890181484574,8.419855559282766,22.214036915573377,10.51022535454344,0.42916856095131267
1.04,24.057937003517683,0.02933879348396682,23.129390242351608,14.51530451206108,22.433056318037636,10.610451937787962,0.43069126522344925
1.05,24.068635609309837,0.029522696767820506,23.50555985266632,12.308614122963878,22.65245834680765,10.71125794420261,0.431688861931164
1.06,24.07931706214636,0.02970399780368292,24.167870418007997,9.923009791939496,22.87052093911477,10.81171211804328,0.43177885477519606
1.07,24.089981381934358,0.029882681794907114,21.68155158455081,6.374764263832755,23.088951268230133,10.912359525660872,0.43084775560696814
1.08,24.10062858858556,0.030058734206548428,22.757718045096635,10.762200400688315,23.306211131211313,11.01222247627388,0.43071227046623856
1.09,24.11125870201617,0.030232140766817954,19.99540531456866,8.229471916275296,23.52424559111283,11.112405689036951,0.43047872753162714
1.1,24.121871742146762,0.030402887468509728,21.95202511855925,13.814902240533632,23.74349083672964,11.213083230929469,0.43216114808054795
1.11,24.132467728902167,0.03057096057040143,23.630411399837232,13.096542253135429,23.960279062144416,11.313074487217898,0.431447155691016
1.12,24.14304668221132,0.030736346598628488,26.018880801783265,11.110975093831913,24.17913406878172,11.413829582649228,0.43120446949367325
1.1300000000000001,24.153608622007177,0.030899032348031447,23.441933720741112,9.974199901608994,24.399872987983784,11.515387064995425,0.429950571507752
1.1400000000000001,24.16415356822656,0.031059004883476498,26.641176569508737,13.364211649123286,24.61970005781628,11.616191229907066,0.4292597610397403
1.1500000000000001,24.174681540810063,0.031216251541148966,21.825924754765836,10.540993895941385,24.839066999213998,11.716601049053171,0.43088154090259984
1.16,24.185192559701928,0.03137075992981967,25.03454720379084,12.554380050939383,25.05838017574331,11.817416775244785,0.43221306074130617
1.17,24.195686644849904,0.03152251793208407,24.083608401464584,13.63767291562295,25.27796636146248,11.918712385616718,0.4322522211218614
1.18,24.206163816205148,0.03167151370557394,25.411168430086775,9.004666937511757,25.497072262361065,12.01979684583928,0.4328108594454513
1.19,24.21662409372212,0.03181773568414166,24.87421478118458,12.269522564187827,25.71594146914643,12.120920438373766,0.43340807368980083
1.2,24.22706749735843,0.03196117257901679,26.208863144125964,10.98333395814048,25.934620253686376,12.22211457113488,0.4338916833683169
1.21,24.237494047074737,0.03210181337993491,27.306101378900618,9.021239330378386,26.153477052332384,12.32351961521818,0.4344383538808204
1.22,24.24790376283464,0.032239647356238695,26.192981780507168,13.02801520105961,26.374337932141525,12.425999925480733,0.43559844092624905
1.23,24.25829666460455,0.032374664057950926,28.188971597783926,12.22476973195421,26.594278937500224,12.528363662113692,0.4367365469828597
1.24,24.268672772353586,0.0325068533168195,26.755091341574325,10.277737866236874,26.813039843781826,12.630481227512181,0.4384398477101669
1.25,24.279032106053428,0.03263620524733425,27.915696685858258,14.762569426223694,27.03312300718739,12.733672938424416,0.4392454566603515
1.26,24.28937468567825,0.032762710247715474,29.7572592737455,12.23572091968155,27.252378942022535,12.836692329898817,0.43830539375990407
1.27,24.299700531204564,0.0328863590008741,28.512391194385128,10.855082172583696,27.47285378718256,12.940031532533315,0.4391333209414511
1.28,24.310009662611115,0.033007142475343414,25.918666017475797,12.887508318841613,27.693515794923368,13.04368137493293,0.43928626321101
1.29,24.32030209987878,0.03312505192618218,26.81410511853656,11.29367751448796,27.913970601374206,13.147275049355558,0.4407840406891487
1.3,24.330577862990445,0.03324007889584912,28.24881168891334,12.410431921048735,28.13469607292247,13.251399794626936,0.4415336291828574
1.31,24.340836971930877,0.033352215215048685,28.2791100359736,12.329491636262592,28.352859205557944,13.354515780935355,0.44111665927556776
1.32,24.351079446686644,0.033461453003547956,26.805674408153976,13.269096568473888,28.573098274014264,13.458500642825827,0.4417020945379734
1.33,24.361305307245964,0.03356778467096467,30.92650643015876,14.226263891884262,28.79407570207773,13.562992368417762,0.44252867014594066
1.34,24.371514573598624,0.03367120291752625,30.76684020642813,13.995203741336883,29.015119403451312,13.667739082353265,0.4444605244195253
1.35,24.381707265735855,0.03377170073479977,30.400202127795364,13.842592072580574,29.235200484046622,13.772550751487104,0.4449702253495616
1.36,24.39188340365022,0.03386927140639282,27.475424111765747,16.441667339510097,29.45707115181142,13.87835346599873,0.44496380281017905
1.37,24.402043007335493,0.03396390850862509,32.95495154644792,13.674913392541066,29.675423419011654,13.982476651466083,0.44652572259916967
1.3800000000000001,24.41218609678657,0.034055605911170794,29.174322912365806,14.753779383784353,29.895970063792358,14.088069368608249,0.44555263505080206
1.3900000000000001,24.422312691999334,0.03414435777767163,32.94577922629016,15.251753141687848,30.116673655384158,14.193473357418972,0.44649314294218
1.4000000000000001,24.432422812970582,0.03423015856632047,29.298165266859666,15.121963273021635,30.337145202935687,14.299021290449767,0.44537401928888204
1.41,24.442516479697858,0.03431300303041551,30.445638890954623,12.764610322921545,30.557186398837562,14.404060668159005,0.446094917572921
1.42,24.452593712179404,0.03439288621888493,27.383285255326648,13.983416268287513,30.77641958034539,14.508908456329554,0.44602026063304867
1.43,24.462654530414014,0.034469803476781996,31.029576850757206,17.674449087627327,30.99779024729726,14.614758186055003,0.445969152283651
1.44,24.472698954400926,0.034543750445750594,32.735237289468515,15.39166444517655,31.219687287132135,14.720845670840573,0.4484303693134925
1.45,24.48272700413974,0.034614723064460985,31.662308230113442,13.566470293625892,31.44217663257138,14.827889886886027,0.4506456664515943
1.46,24.492738699630287,0.03468271756901601,32.26508739857595,16.57879595437582,31.663309590494748,14.934885431645048,0.4495294847970201
1.47,24.502734060872513,0.034747730493327425,31.908302031466185,16.24665892889464,31.883453196701613,15.041099194094707,0.4498961073259682
1.48,24.512713107866414,0.03480975866946253,30.893519226610017,12.888246968959836,32.10403057912766,15.147621953723165,0.4505999594461788
1.49,24.522675860611884,0.03486879922796097,32.917611931272816,15.100367914667299,32.32399302161966,15.254038735393626,0.45086683015814244
1.5,24.53262233910863,0.03492484959812163,32.89588008887246,15.583239918295652,32.54467991334233,15.360878691209821,0.4512823303835289
1.51,24.54255256335607,0.03497790750825978,31.574090762517606,15.255002683901282,32.765196039764504,15.467749097245328,0.4528485827893278
1.52,24.55246655335322,0.03502797098593416,30.010457051756912,18.555211880867965,32.98663206049017,15.575493929007765,0.4516757134614568
1.53,24.56236432909858,0.03507503835814428,31.960687579564908,15.94040586035752,33.206385784156886,15.682101617971394,0.45109816078115944
1.54,24.572245910590045,0.03511910825149771,34.716651602121885,15.06238159056794,33.42732292590523,15.789125821457295,0.45102142935074413
1.55,24.582111317824808,0.03516017959234738,31.927248016034557,15.349483870877625,33.648385505035854,15.896189846126939,0.4520137034143629
1.56,24.591960570799227,0.03519825160689899,36.17389038502744,15.721061236426443,33.86952347505601,16.00356141327902,0.4512177417239643
1.57,24.601793689508746,0.035233323821288375,31.71098884214986,15.64625188217759,34.09195715335346,16.11134339655639,0.4530906917189073
1.58,24.611610693947775,0.035265396061628866,34.00048485321847,16.177610714799982,34.31331901817587,16.219118436029635,0.4549495121314907
1.59,24.62141160410961,0.03529446845402873,34.65735699717785,17.83228980397506,34.535268319107836,16.32769030506301,0.45579090766447233
1.6,24.63119643998631,0.03532054142457849,37.602792979528935,18.184267451141295,34.75633856145002,16.436062773806924,0.4565619995160525
1.61,24.64096522156861,0.035343615699308384,34.36714372032309,15.482750193222573,34.97774893302861,16.54481381575691,0.45670295848914605
1.62,24.650717968845797,0.03536369230411572,36.93943730343195,20.471046333963844,35.19950340157423,16.65377267132019,0.4572697799420664
1.6300000000000001,24.660454701805627,0.03538077256466231,36.33900555494158,18.39455546834352,35.422713332270014,16.763603775829274,0.457497285405034
1.6400000000000001,24.670175440434235,0.03539485810624188,37.32203714823502,16.990936079044488,35.64494033770203,16.873014034825434,0.45733152602241284
1.6500000000000001,24.679880204716003,0.03540595085361757,36.571741699049994,18.859816248352864,35.86516621900535,16.981393719946336,0.4585456236574906
1.6600000000000001,24.68956901463349,0.03541405303082944,34.33233827796389,15.475953230874094,36.087719490227514,17.09125462538091,0.4592601816606401
1.67,24.699241890167322,0.03541916716097207,38.58744012561993,18.021412438327012,36.30978498578939,17.201072160908982,0.45874243969444595
1.68,24.70889885129607,0.03542129606594228,35.28700805787622,18.414163281163265,36.52980607744574,17.309736945654873,0.4599224154915188
1.69,24.7185399179962,0.03542044286615689,34.32444288348508,17.3192710686368,36.75168671532371,17.419645995272337,0.4613188783506519
1.7,24.728165110241925,0.03541661098024072,36.16867490457193,18.660176171955552,36.974188856426046,17.53025013347503,0.46254089724273856
1.71,24.73777444800514,0.03540980412468474,38.74812812944663,17.229482609451665,37.19640298250648,17.64104995766955,0.46312106482242343
1.72,24.74736795125531,0.03540002631347437,36.73158066092084,17.27665450661923,37.417884159584766,17.75164481003298,0.4635110899527421
1.73,24.75694563995937,0.03538728185768816,36.24070098905822,16.12791141694211,37.63731781908029,17.861324196243498,0.4646497884760763
1.74,24.76650753408164,0.035371575365066604,37.238545440010796,15.629897217857621,37.85889227906227,17.972389137205628,0.4639204754474485
1.75,24.776053653583723,0.03535291173955144,40.083152819447,20.149235813499473,38.08028240036695,18.083159720583303,0.46306441535845466
1.76,24.785584018424405,0.03533129618079522,37.86848526605342,19.825916638815603,38.30193123606455,18.19382260527658,0.4623878025585686
1.77,24.795098648559566,0.035306734183641365,36.54617683051301,19.453031233529057,38.52341185858618,18.30421435751759,0.46222356883415777
1.78,24.804597563942067,0.03527923153757467,39.060215604633385,17.054627752690227,38.74458172262237,18.414405875925596,0.4625476979578828
1.79,24.814080784521686,0.03524879432614239,40.60882565629914,18.20175666261681,38.96691670127212,18.525267847275757,0.46263313726961597
1.8,24.823548330245,0.035215428926345854,42.275231108313335,21.55583746506649,39.189753845362944,18.63640398500592,0.46415523089278043
1.81,24.83300022105529,0.03517914200800279,37.24934470568429,19.17531914774379,39.41252751715871,18.747932212793707,0.4631652478377246
1.82,24.842436476892466,0.03513994053308035,43.05804330615702,15.457337859716226,39.63312100177874,18.85809598000216,0.46522536952211135
1.83,24.851857117692948,0.03509783175499893,40.465811054406686,20.33080627856317,39.85583220967104,18.96989116227706,0.4661777360115561
1.84,24.861262163389597,0.03505282321790677,43.11372812555373,19.322726058218358,40.077969047735444,19.08166301571707,0.4660694305587126
1.85,24.87065163391161,0.03500492275592566,44.23848227822473,22.443567548309137,40.298960365431036,19.19282848888141,0.4659792923580351
1.86,24.880025549184417,0.03495413849236742,40.266122385783056,21.9935561174364,40.52166994448757,19.304833147505608,0.4666037846937526
1.87,24.889383929129618,0.03490047883892165,42.18162321483489,22.393495978257203,40.74497126929779,19.417310181203057,0.4675773098508978
1.8800000000000001,24.89872679366486,0.03484395249481453,40.70080065000838,18.522886526337608,40.967307876785895,19.52957278616257,0.46714605023602424
1.8900000000000001,24.908054162703774,0.03478456844593891,40.83806287015042,22.03627756441719,41.18904643366299,19.64141344185569,0.4682778054666733
1.9000000000000001,24.917366056155853,0.03472233596395577,38.98736088530842,21.649102486643812,41.41065458916848,19.75350311670223,0.4688536061122552
1.9100000000000001,24.926662493926393,0.03465726460536698,38.04659598590828,21.923207068587548,41.6333682789034,19.866313065656893,0.4693721655774805
1.92,24.93594349591638,0.03458936421055975,42.85142228010155,20.644346274998135,41.85710505195355,19.979787057680134,0.47128171492749654
1.93,24.945209082022416,0.03451864490282251,41.61868685275402,23.172753255239765,42.079236247009334,20.092980535116656,0.4717939923710435
1.94,24.95445927213661,0.03444511708733268,42.05837063380082,23.349165470234624,42.301224291182855,20.206244352364287,0.47204316676746544
1.95,24.963694086146514,0.03436879145011608,41.44830214208098,17.66935311939301,42.52218119640092,20.319051455422333,0.47085434960752104
1.96,24.97291354393501,0.03428967895697838,40.97754492297365,20.018098837546898,42.744433584101394,20.43218706887766,0.4719825023682983
1.97,24.982117665380237,0.03420779085240853,43.44770413634225,20.274069723505228,42.96637146397386,20.54547802516768,0.4732806473350592
1.98,24.9913064703555,0.034123138658454295,41.91266826700432,17.66371922519198,43.18785472706029,20.658899593528385,0.4738329060376476
1.99,25.000479978729185,0.03403573417357009,43.48918624927937,19.087489331610083,43.41167051131402,20.773671708988957,0.47499260642798496
2.0,25.009638210364656,0.03394558947143712,43.85328329434978,19.00925157384137,43.63366568661536,20.887835561482063,0.4737460782407482
2.0100000000000002,25.018781185120197,0.033852716899756025,44.00561178715617,24.964399451272897,43.85544615112521,21.001539651214355,0.4731871613518548
2.02,25.027908922848887,0.03375712907901215,44.41721681593813,21.92584845562625,44.07845916250081,21.11571828880235,0.4727951696763485
2.0300000000000002,25.037021443398555,0.03365883890121346,41.575255602275625,19.312139349868367,44.301578793070966,21.22984114882969,0.47353671603558933
2.04,25.046118766611663,0.03355785952860139,45.76026756704716,23.568394680841287,44.52329975572558,21.34345611757364,0.47039733145918927
2.05,25.055200912325233,0.0334542043923346,44.91870939310373,23.671958044614037,44.74682452108241,21.45711082799395,0.47165493697411076
2.06,25.064267900370766,0.033347887191145884,42.67248598646583,19.819381097086957,44.969702820198094,21.570789817538458,0.4721662351961036
2.07,25.073319750574147,0.033238921889972343,44.6223762346678,22.47114040566797,45.19283468462047,21.68474194219184,0.4730960597366477
2.08,25.08235648275557,0.033127322718558824,45.52579806387914,24.95051775127631,45.415297109013615,21.798613111271127,0.4744628132425469
2.09,25.091378116729445,0.03301310417003504,45.577275158453894,24.543690499542176,45.637202607279995,21.91258223095157,0.4738065857056895
2.1,25.10038467230432,0.03289628099946621,45.15906427251149,27.114444485887596,45.86100974869626,22.027342474792462,0.47363641691252123
2.11,25.109376169282804,0.032776868222377596,45.76140973004358,18.333891400259745,46.08428738838111,22.141783228631837,0.4734455049005205
2.12,25.118352627461462,0.03265488111325295,44.834767846380245,22.011088462901785,46.30833081222818,22.256562480520678,0.47348045954677914
2.13,25.127314066630763,0.032530335204007096,49.375255194437024,24.756415812568232,46.532045743955855,22.371183315703316,0.4748885838565113
2.14,25.13626050657497,0.032403246282432706,46.55432465595642,18.869230319479215,46.759122062952486,22.48793034476106,0.4759599649000013
2.15,25.14519196707208,0.032273630390621595,48.61408524696241,19.215753987257795,46.982361598561596,22.60300732625429,0.4749115154846445
2.16,25.15410846789372,0.03214150382336049,45.485236898566484,22.25839263326846,47.20788516248469,22.718962574142797,0.47546024252255525
2.17,25.163010028805093,0.03200688312650157,49.611410392741206,27.584003619679805,47.43165283480667,22.834170303760292,0.4751314107477745
2.18,25.171896669564866,0.03186978509530789,50.264947976604304,22.39995292599539,47.65641006922415,22.949794031125244,0.47632202001001095
2.19,25.180768409925125,0.03173022677277388,44.26262594136874,21.820483344719136,47.879744266546425,23.06502217430382,0.4746911393353891
2.2,25.18962526963126,0.03158822544792103,47.86545518351875,20.486261464199977,48.10382879857851,23.180175098511874,0.4755685621711313
